name,lambert_x,lambert_y
Klausenbach,595235.9070913745,332753.6793792071
Meißl,593907.5338036346,334564.77715125587
Wiesenthal,593907.5338036346,334564.77715125587
Aichelzeil,592641.1365275318,334523.3383608591
Haltestelle Maierdorf,591373.9702455087,334482.1464633448
Wirtshaus Binderhansl,591373.9702455087,334482.1464633448
Setzpeter,590106.7951556371,334441.2264153706
Katzengrabenbach,591434.0027824835,332629.2742507858
Zotterberg,607908.5822211338,333186.040084878
Gatterbach,607843.3833564173,335038.7376990644
Pfaffenriegel,605373.6656555114,333097.37753023114
Neuhaus am Klausenbach,605373.6656555114,333097.37753023114
Neuhausbach,604106.9534995217,333053.48038906604
Kalchberg,604106.9534995217,333053.48038906604
Romischeck,604106.9534995217,333053.48038906604
Wirtshaus Koller,602839.4716210598,333009.82873281185
Romisch,602839.4716210598,333009.82873281185
Kehler,602839.4716210598,333009.82873281185
Deutscher Wald,602839.4716210598,333009.82873281185
Jeserbach,601571.9804070585,332966.4489938589
Brenterberg,602839.4716210598,333009.82873281185
Liedtberg,601571.9804070585,332966.4489938589
Klostergraben,602839.4716210598,333009.82873281185
Neustift,601571.9804070585,332966.4489938589
Lahmbach,601571.9804070585,332966.4489938589
Jammbach,601571.9804070585,332966.4489938589
Jammühle,601571.9804070585,332966.4489938589
Schaitzen,600305.240266847,332923.3669522153
Jammzeil,600305.240266847,332923.3669522153
Biech,599037.7305622852,332880.53089072276
Schern,599037.7305622852,332880.53089072276
Hansa,599037.7305622852,332880.53089072276
Steinbergen,597770.2116971561,332837.9667524854
Grünwald,596503.4440972203,332795.6998281991
Wierberg,596503.4440972203,332795.6998281991
Kölldorfbach,595235.9070913745,332753.6793792071
Lechental,595235.9070913745,332753.6793792071
Blödenbach,593968.3610999373,332711.9308593059
Kirchenberg,593968.3610999373,332711.9308593059
Liergl,592701.5665647861,332670.4790698802
Kühgraben,592701.5665647861,332670.4790698802
Poppendorfberg,591434.0027824835,332629.2742507858
Pitzelgraben,591434.0027824835,332629.2742507858
Feldwenzl,591434.0027824835,332629.2742507858
Gnasegg,590166.4301895694,332588.34136650804
Lichtenbergen,590166.4301895694,332588.34136650804
Gnaseggberg,590166.4301895694,332588.34136650804
Pelzereck,609240.9015429378,331376.9506684197
Rauscherriegel,607973.820431666,331332.2244159663
Wirtshaus Rogan,607973.820431666,331332.2244159663
Bruchen,606705.9691985445,331287.7432299545
Eselbach,605438.1084519303,331243.5340405032
Wiesenwirt,605438.1084519303,331243.5340405032
Stadelberg,605502.5514620729,329389.6844025273
Klausmühle,592762.0330699931,330816.50162660703
Tratzkeräcker,592762.0330699931,330816.50162660703
Trautmannsdorfer Bach,595297.1688299434,330899.72804278973
Kalchbergen,604170.9988230058,331199.6231251545
Roberbach,602903.1192300834,331155.95777174644
Rorberberg,602903.1192300834,331155.95777174644
Haselmühle,602903.1192300834,331155.95777174644
Wachtriegel,604235.0443588955,329345.7597129494
Rotterberg,602966.7670501935,329302.08066234086
Kaschen,601635.2302986921,331112.5644209618
Pogergraben,601635.2302986921,331112.5644209618
Stindlkreuz,600368.0926767649,331069.4688608991
Dorner,601635.2302986921,331112.5644209618
Buch,599100.1852490113,331026.61935817264
Holzbauern,597770.2116971561,332837.9667524854
Jammberg,599100.1852490113,331026.61935817264
Vorstatt,597832.2686578156,330984.0418640254
Haagergreith,596565.1035675479,330941.761677091
Kogelfeld,596565.1035675479,330941.761677091
Pauga,594029.2251039281,330857.96642290615
Kaargebirge,594029.2251039281,330857.96642290615
Oberkrusdorfberg,592762.0330699931,330816.50162660703
Bircheregg,591494.0715475297,330775.28387813456
Ebersdorfbergen,591494.0715475297,330775.28387813456
Lehenbauer,590226.1012116903,330734.3381498074
Eisenberg,590226.1012116903,330734.3381498074
Hochwartkogel,590226.1012116903,330734.3381498074
Sichauf,601698.4804000932,329258.6736996807
Schirrenkogel,601698.4804000932,329258.6736996807
Türkengraben,601698.4804000932,329258.6736996807
Gaisruck,600430.9452951321,329215.5646211542
Rutschen,600430.9452951321,329215.5646211542
Schemming,600430.9452951321,329215.5646211542
Damberg,599162.6401428675,329172.70167714823
Globitsch,599162.6401428675,329172.70167714823
Himberg,599162.6401428675,329172.70167714823
Gießelsdorfberg,597894.3258242864,329130.1108270474
Grenzlandhof,597894.3258242864,329130.1108270474
Berghölzer,596626.7632423684,329087.81737742014
Dirnbachberg,595358.4307716861,329045.77055776585
Stöckelgrund,595358.4307716861,329045.77055776585
Brandstatt,594090.0893097736,329003.995837857
Tauchen,594090.0893097736,329003.995837857
Woit,592822.4997757364,328962.51803464163
Kagleiten,592822.4997757364,328962.51803464163
Unterkrusdorfberg,592822.4997757364,328962.51803464163
Wolfteichhölzer,591554.1405117933,328921.28735674825
Gutschergraben,591554.1405117933,328921.28735674825
Holzweber,590285.7724317096,328880.3287843289
Grabersdorfberg,590226.1012116903,330734.3381498074
Hochaugenweide,590285.7724317096,328880.3287843289
Schuffergraben,601761.6927738839,327405.88879270386
Klappinger Markt,600493.7604229808,327362.76620377693
Pleschbach,600556.6134738793,325508.8492060667
Risolaberg,600493.7604229808,327362.76620377693
Schulenwald,599225.057783441,327319.8898265101
Woboth,599225.057783441,327319.8898265101
Münzen,597956.3459747122,327277.28562842216
Kraschitz,597956.3459747122,327277.28562842216
Altes Steinkreuz,596688.3861382408,327234.97892401274
Hopfenberg,597956.3459747122,327277.28562842216
Stainzerberg,595419.6561717219,327192.91892687045
Gleichenberger Tal,595419.6561717219,327192.91892687045
Schwemm,594150.9172111547,327151.13111475017
Alben,594150.9172111547,327151.13111475017
Schatzl,592882.9304141175,327109.64031237736
Muggendorfberg,592882.9304141175,327109.64031237736
Färbergraben,592882.9304141175,327109.64031237736
Saziani,592882.9304141175,327109.64031237736
Gonitzleiten,591614.1736459406,327068.3967127744
Waasenberg,591614.1736459406,327068.3967127744
Kochleiten,590345.4080588602,327027.4253039248
Trössingberg,590345.4080588602,327027.4253039248
Reinischberg,590345.4080588602,327027.4253039248
Wolfleiten,590345.4080588602,327027.4253039248
Riegeltannicht,601824.9433105516,325551.98531355057
Kerschenberg,600556.6134738793,325508.8492060667
Auberg,599287.5131070914,325465.9593874281
Mitschock,599287.5131070914,325465.9593874281
Alla,598018.4035682401,325423.34183329437
Pum,598018.4035682401,325423.34183329437
Seindling,596750.046237383,325381.02186610084
Osangberg,596750.046237383,325381.02186610084
Oberneusetzberg,596750.046237383,325381.02186610084
Unterneusetzberg,596750.046237383,325381.02186610084
Lestern,596750.046237383,325381.02186610084
Ziegel,596750.046237383,325381.02186610084
Oberkarlaberg,594211.7818358479,325297.1477712793
Johannisbrunn,594211.7818358479,325297.1477712793
Schwabegg,594211.7818358479,325297.1477712793
Hofberg,594211.7818358479,325297.1477712793
Linzensei,592943.397535973,325255.6439618999
Butscherlberg,592943.397535973,325255.6439618999
Buchfeld,592943.397535973,325255.6439618999
Kronnerberg,592943.397535973,325255.6439618999
Argetzleiten,591674.2430235792,325214.3874327885
Nägelsdorfberg,591674.2430235792,325214.3874327885
Haidnergraben,590405.0796895173,325173.4031797573
Ingerl,590405.0796895173,325173.4031797573
Jamswart,600619.4667489862,323654.9255950926
Fruttner Bach,599349.9686535315,323612.0223350348
Königsberg,600619.4667489862,323654.9255950926
Koglwald,599349.9686535315,323612.0223350348
Eselberg,599349.9686535315,323612.0223350348
Reichel,599349.9686535315,323612.0223350348
Dirneck,599349.9686535315,323612.0223350348
Steintal,599349.9686535315,323612.0223350348
Patzen,598080.461383139,323569.3914248068
Laasenbach,598080.461383139,323569.3914248068
Patzenberg,598080.461383139,323569.3914248068
Setzen,598080.461383139,323569.3914248068
Hochstrandler,596811.7065564783,323527.0581947826
Preguckenberg,596811.7065564783,323527.0581947826
Listenberg,596811.7065564783,323527.0581947826
Grabenhölzer,595542.1811169109,323484.971826707
Puxa,595542.1811169109,323484.971826707
Unterkarlaberg,594272.6466776563,323443.15781430714
Waldprecht,594272.6466776563,323443.15781430714
Poppen,593003.8648735259,323401.6409978764
Domberg,593003.8648735259,323401.6409978764
Hart-Oberberg,591734.3126154965,323360.3715392081
Platzerhof,591734.3126154965,323360.3715392081
Klausen,591734.3126154965,323360.3715392081
Sustgraben,590464.7515330341,323319.3744419515
Rasserberg,590464.7515330341,323319.3744419515
Oberkrobathenberg,590464.7515330341,323319.3744419515
Gruisla,601951.4071229729,321845.27049045544
Klinzl,600682.2825489211,321802.1073538223
Hochwarth,600682.2825489211,321802.1073538223
Ölberg,600682.2825489211,321802.1073538223
Kopeckwald,600682.2825489211,321802.1073538223
Basaltsberg,600682.2825489211,321802.1073538223
Pöhrl,599412.3869619385,321759.19066035934
Seindl,599412.3869619385,321759.19066035934
Zarawald,599412.3869619385,321759.19066035934
Klöchberg,599412.3869619385,321759.19066035934
Zaraberg,599412.3869619385,321759.19066035934
Hürtherberg,598142.4821971452,321716.54640200175
Süßegg,598142.4821971452,321716.54640200175
Strändl,596873.3301116808,321674.1999170538
Haderberg,596873.3301116808,321674.1999170538
Murer,596873.3301116808,321674.1999170538
Monga,596873.3301116808,321674.1999170538
Radochenberg,594333.4752298617,321590.27326659765
Haselbachberge,593064.2961584806,321548.7434508698
Hart-Unterberg,593064.2961584806,321548.7434508698
Sterz,592701.5665647861,332670.4790698802
Friesenberg,591794.3463919644,321507.4610703541
Unterkrobathenberg,590524.3877982523,321466.45113652945
Pirchweingarten,602014.6583522279,319991.34671123326
Steinriegelwald,599474.8429694688,319905.23992091324
Rogavetzgraben,595664.6702061683,319778.10982719436
Kröpflschneider,595664.6702061683,319778.10982719436
Wedlitzgraben,594394.3405210166,319736.2696221834
Murkreis,594394.3405210166,319736.2696221834
Haselbacher Feld,593124.7639424454,319694.7267993074
Limbachriegl,593124.7639424454,319694.7267993074
Kapaunwald,593124.7639424454,319694.7267993074
Kater,593124.7639424454,319694.7267993074
Oberer Eisstein,421330.965288946,397706.74686939083
Hinterer Türlspitz,422568.077868599,396334.9927805383
Oberhorner,421341.9811976614,388912.06478957366
Hinterer Krahberger,427635.4314336081,385229.7729785787
Hintere Waschlkarspitze,428919.1629225728,379672.4591656085
Mittlere Waschlkarspitze,428919.1629225728,379672.4591656085
Untere Schupferalm,421375.79434869834,379640.095896028
Tiefe Grube,436335.58959248854,400113.01632789895
Zeissenstall,435082.49803747894,400105.3555705631
Leckenkar,435082.49803747894,400105.3555705631
Bärfalleben,431323.9656230934,400083.9903067332
Bärenwand,431323.9656230934,400083.9903067332
Wurzkar,430070.8679563816,400077.40470723994
Maisenbergalm,428818.52061517176,400071.09164702985
Hoher Tag,427565.42023893126,400065.0435476918
Falscher Schönbühel,426312.31859401235,400059.2642794885
Moderstein,425059.9674498107,400053.75706770085
Gjaidsteingrube,423806.8634412287,400048.5153012853
Vorderer Gjaidstein,423806.8634412287,400048.5153012853
Eissee,422553.75833695306,400043.5423667645
Eisjoch,422553.75833695306,400043.5423667645
Taubenriedel,422553.75833695306,400043.5423667645
Niederes Kreuz,420048.296786227,400034.4055743562
Schneelochturm,420048.296786227,400034.4055743562
Schneelochgletscher,420048.296786227,400034.4055743562
Schreiberwand,420048.296786227,400034.4055743562
Koritzwand,437599.8637645277,398266.13463549316
Bärentumpfkogel,437599.8637645277,398266.13463549316
Brandkogel,436347.12790672475,398258.20737012196
Große Kohlstatt,436347.12790672475,398258.20737012196
Brunnbühel,436347.12790672475,398258.20737012196
Lechnerwiese,436347.12790672475,398258.20737012196
Notgasse,435093.6384342934,398250.54418012407
Große Wiesmahd,433840.1473467026,398243.1499047708
Rotlacken,435093.6384342934,398250.54418012407
Hochtischl,433840.1473467026,398243.1499047708
Tumerach,432587.406647297,398236.02873815503
Mooseck,433840.1473467026,398243.1499047708
Schildenwangalm,433840.1473467026,398243.1499047708
Tiefgruben,432587.406647297,398236.02873815503
Klammbühel,431333.91250334325,398229.1721317852
Lausboden,430080.4169172689,398222.58444104344
Roßschädel,428827.6718949613,398216.2693761308
Wallnerköpfe,427574.1735984979,398210.21935622767
Langkaralm,427574.1735984979,398210.21935622767
Hahnriedel,427574.1735984979,398210.21935622767
Auf dem Stein,431323.9656230934,400083.9903067332
Soleitbühel,426320.6740329532,398204.4382528253
Modereckhütte,427574.1735984979,398210.21935622767
Wasserboden,426320.6740329532,398204.4382528253
Hagelgruben,426320.6740329532,398204.4382528253
Hochecken,427574.1735984979,398210.21935622767
Schneebergseelein,426320.6740329532,398204.4382528253
Lange Grube,425067.9252064462,398198.92929223087
Niederer Gjaidstein,423814.42327648785,398193.68586129975
Gjaidkar,423814.42327648785,398193.68586129975
Kleiner Gjaidstein,422246.7590039004,397949.39055328723
Unterer Eisstein,421308.16813848575,398184.0084936349
Steinerscharte,420054.6630940484,398179.5716538476
Niederer Dachstein,420054.6630940484,398179.5716538476
Simonyscharte,420054.6630940484,398179.5716538476
Großer Gosaugletscher,420054.6630940484,398179.5716538476
Schneebergwand,418801.1571266097,398175.40373197105
Kleiner Gosaugletscher,419857.97662732034,398083.2084682146
Hohe Stuhl,437611.79259823065,396412.4406315088
Stoderalm,436358.65930075035,396404.5108511541
Steinerhaus,436358.65930075035,396404.5108511541
Lerchenkogel,435104.7721495519,396396.8452299526
Reintal,435104.7721495519,396396.8452299526
Kreuzleitenkreuz,435104.7721495519,396396.8452299526
Hämabödl,436358.65930075035,396404.5108511541
Brandner Urwald,436358.65930075035,396404.5108511541
Hochwiesmahd,435104.7721495519,396396.8452299526
Haxberg,435104.7721495519,396396.8452299526
Kümpfling,433850.8833826816,396389.44860871136
Kleiner Kümpfling,433850.8833826816,396389.44860871136
Ebenach,432597.74524206267,396382.32518285327
Schwarze Löcher,432597.74524206267,396382.32518285327
Kufsteinscharte,431343.8534178597,396375.46640117373
Klammeck,431343.8534178597,396375.46640117373
Ursprungbach,421375.79434869834,379640.095896028
Miesberg,430089.96015107865,396368.8766204389
Miesscharte,431343.8534178597,396375.46640117373
Luserpfanne,430089.96015107865,396368.8766204389
Türlwand,428836.8176861863,396362.559552026
Lackner Hocheck,428836.8176861863,396362.559552026
Mieserscharte,427582.92170815624,396356.50761270896
Lackenmoosalm,427582.92170815624,396356.50761270896
Lackenofen,427582.92170815624,396356.50761270896
Hundsofen,426329.02446064237,396350.72467520926
Handgruben,426329.02446064237,396350.72467520926
Bei der Hand,427582.92170815624,396356.50761270896
Besenkogel,426329.02446064237,396350.72467520926
Koppenkar,423821.9785776659,396339.9688724084
Gjaidsteinsattel,422568.077868599,396334.9927805383
Schladminger Gletscher,422568.077868599,396334.9927805383
Vorderer Türlspitz,422568.077868599,396334.9927805383
Austriascharte,421314.92831176275,396330.2884345278
Hunerscharte,422568.077868599,396334.9927805383
Hunerkogel,422568.077868599,396334.9927805383
Dachsteinwartehütte,421004.5587717462,397086.90789382067
Auretskar,421314.92831176275,396330.2884345278
Obere Windlücke,420061.0255836179,396325.8501871191
Untere Windlücke,420061.0255836179,396325.8501871191
